key,position
0.0,0
20.00040000800016,1
40.00080001600032,2
60.00120002400048,3
80.00160003200064,4
100.0020000400008,5
120.00240004800096,6
140.00280005600112,7
160.00320006400128,8
180.00360007200143,9
200.0040000800016,10
220.00440008800174,11
240.00480009600193,12
260.0052001040021,13
280.00560011200224,14
300.0060001200024,15
320.00640012800255,16
340.0068001360027,17
360.00720014400287,18
380.007600152003,19
400.0080001600032,20
420.00840016800333,21
440.0088001760035,22
460.00920018400365,23
480.00960019200386,24
500.010000200004,25
520.0104002080042,26
540.0108002160043,27
560.0112002240045,28
580.0116002320046,29
600.0120002400048,30
620.012400248005,31
640.0128002560051,32
660.0132002640053,33
680.0136002720054,34
700.0140002800056,35
720.0144002880057,36
740.0148002960059,37
760.015200304006,38
780.0156003120062,39
800.0160003200064,40
820.0164003280065,41
840.0168003360067,42
860.0172003440068,43
880.017600352007,44
900.0180003600071,45
920.0184003680073,46
940.0188003760074,47
960.0192003840077,48
980.0196003920079,49
1000.020000400008,50
1020.0204004080082,51
1040.0208004160083,52
1060.0212004240084,53
1080.0216004320087,54
1100.0220004400087,55
1120.022400448009,56
1140.022800456009,57
1160.0232004640093,58
1180.0236004720093,59
1200.0240004800096,60
1220.0244004880096,61
1240.02480049601,62
1260.02520050401,63
1280.0256005120102,64
1300.0260005200105,65
1320.0264005280105,66
1340.0268005360108,67
1360.0272005440108,68
1380.027600552011,69
1400.0280005600112,70
1420.0284005680114,71
1440.0288005760115,72
1460.0292005840117,73
1480.0296005920118,74
1500.030000600012,75
1520.030400608012,76
1540.0308006160124,77
1560.0312006240124,78
1580.0316006320127,79
1600.0320006400127,80
1620.032400648013,81
1640.032800656013,82
1660.0332006640133,83
1680.0336006720133,84
1700.0340006800136,85
1720.0344006880136,86
1740.034800696014,87
1760.035200704014,88
1780.0356007120142,89
1800.0360007200143,90
1820.0364007280145,91
1840.0368007360146,92
1860.0372007440149,93
1880.037600752015,94
1900.0380007600152,95
1920.0384007680154,96
1940.0388007760155,97
1960.0392007840157,98
1980.0396007920158,99
2000.040000800016,100
2020.040400808016,101
2040.0408008160164,102
2060.0412008240164,103
2080.0416008320167,104
2100.042000840017,105
2120.0424008480168,106
2140.042800856017,107
2160.0432008640173,108
2180.0436008720176,109
2200.0440008800174,110
2220.0444008880177,111
2240.044800896018,112
2260.045200904018,113
2280.045600912018,114
2300.0460009200183,115
2320.0464009280186,116
2340.046800936019,117
2360.0472009440186,118
2380.047600952019,119
2400.048000960019,120
2420.0484009680195,121
2440.0488009760193,122
2460.0492009840195,123
2480.04960099202,124
2500.05000100002,125
2520.05040100802,126
2540.05080101602,127
2560.0512010240204,128
2580.0516010320207,129
2600.052001040021,130
2620.052401048021,131
2640.052801056021,132
2660.0532010640213,133
2680.0536010720216,134
2700.0540010800214,135
2720.0544010880217,136
2740.054801096022,137
2760.055201104022,138
2780.055601112022,139
2800.0560011200223,140
2820.0564011280226,141
2840.056801136023,142
2860.0572011440227,143
2880.057601152023,144
2900.058001160023,145
2920.0584011680235,146
2940.0588011760233,147
2960.0592011840236,148
2980.059601192024,149
3000.060001200024,150
3020.060401208024,151
3040.060801216024,152
3060.0612012240244,153
3080.0616012320247,154
3100.0620012400245,155
3120.062401248025,156
3140.062801256025,157
3160.0632012640253,158
3180.063601272025,159
3200.0640012800254,160
3220.0644012880257,161
3240.064801296026,162
3260.0652013040262,163
3280.065601312026,164
3300.0660013200263,165
3320.0664013280266,166
3340.066801336027,167
3360.0672013440267,168
3380.067601352027,169
3400.068001360027,170
3420.0684013680275,171
3440.0688013760273,172
3460.0692013840276,173
3480.069601392028,174
3500.070001400028,175
3520.070401408028,176
3540.070801416028,177
3560.0712014240285,178
3580.0716014320287,179
3600.0720014400285,180
3620.072401448029,181
3640.072801456029,182
3660.0732014640294,183
3680.073601472029,184
3700.0740014800294,185
3720.0744014880297,186
3740.07480149603,187
3760.07520150403,188
3780.07560151203,189
3800.0760015200303,190
3820.0764015280306,191
3840.076801536031,192
3860.0772015440307,193
3880.077601552031,194
3900.078001560031,195
3920.0784015680315,196
3940.0788015760313,197
3960.0792015840316,198
3980.079601592032,199
4000.080001600032,200
4020.080401608032,201
4040.080801616032,202
4060.0812016240325,203
4080.0816016320327,204
4100.082001640033,205
4120.082401648033,206
4140.082801656033,207
4160.083201664033,208
4180.083601672033,209
4200.084001680034,210
4220.084401688034,211
4240.0848016960335,212
4260.085201704034,213
4280.085601712034,214
4300.086001720034,215
4320.086401728035,216
4340.086801736034,217
4360.087201744035,218
4380.087601752035,219
4400.088001760035,220
4420.0884017680355,221
4440.088801776035,222
4460.089201784035,223
4480.089601792036,224
4500.090001800036,225
4520.090401808036,226
4540.090801816036,227
4560.091201824036,228
4580.091601832037,229
4600.092001840037,230
4620.092401848037,231
4640.092801856037,232
4660.093201864037,233
4680.093601872038,234
4700.0940018800375,235
4720.094401888037,236
4740.094801896038,237
4760.095201904038,238
4780.095601912039,239
4800.096001920038,240
4820.096401928038,241
4840.096801936039,242
4860.097201944039,243
4880.0976019520385,244
4900.098001960039,245
4920.098401968039,246
4940.09880197604,247
4960.09920198404,248
4980.099601992039,249
5000.10000200004,250
5020.10040200804,251
5040.10080201604,252
5060.1012020240405,253
5080.10160203204,254
5100.102002040041,255
5120.102402048041,256
5140.102802056041,257
5160.103202064041,258
5180.103602072041,259
5200.104002080042,260
5220.104402088042,261
5240.104802096042,262
5260.105202104042,263
5280.105602112042,264
5300.106002120042,265
5320.106402128043,266
5340.1068021360425,267
5360.107202144043,268
5380.107602152043,269
5400.108002160043,270
5420.1084021680435,271
5440.108802176043,272
5460.109202184043,273
5480.109602192044,274
5500.110002200044,275
5520.110402208044,276
5540.110802216044,277
5560.111202224044,278
5580.111602232045,279
5600.112002240045,280
5620.112402248044,281
5640.112802256045,282
5660.113202264045,283
5680.113602272046,284
